"","country","sex","edu","age","qx","nr","ax","lx","px","Lx","Tx","ex"
"82","Slovenia","Males","high",88,0.165147063745357,31,1,238462.912,0.834852936254643,438233.18,1598271.035,6.62626474480535
"83","Slovenia","Males","high",90,0.203662739064986,31,1,199770.268,0.796337260935014,359728.462,1160037.855,5.71724676352992
"84","Slovenia","Males","high",92,0.250665484276412,31,1,159958.194,0.749334515723588,280913.767,800309.393,4.8956096506635
"85","Slovenia","Males","high",94,0.30730855451351,31,1,120955.573,0.69269144548649,206079.758,519395.626,4.16193297432226
"86","Slovenia","Males","high",96,0.37429132118651,31,1,85124.185,0.62570867881349,139930.803,313315.868,3.51520793475184
"87","Slovenia","Males","high",98,0.451342154778755,31,1,54806.618,0.548657845221245,86521.759,173385.065,2.95427203808159
"88","Slovenia","Males","high",100,0.536561404428323,31,1,31715.141,0.463438595571677,47950.096,86863.306,2.47550859922209
"89","Slovenia","Males","high",102,0.625885158087017,31,1,16234.955,0.374114841912983,23526.141,38913.21,2.07519549422131
"90","Slovenia","Males","high",104,0.713219407203868,31,1,7291.186,0.286780592796132,10169.06,15387.069,1.74420801223147
"91","Slovenia","Males","high",106,0.791785182618527,31,1,2877.874,0.208214817381473,3887.497,5218.009,1.46283983398375
"92","Slovenia","Males","high",108,0.856372591983491,31,1,1009.623,0.143627408016509,1330.512,1330.512,1.14963277968656
"93","Slovenia","Males","high",110,1,31,NA,320.889,0,0,0,0
"94","Slovenia","Females","low",50,0.00471411060659713,31,1,5e+05,0.995285889393403,997643.083,18039944.929,36.079889858
"95","Slovenia","Females","low",52,0.00517847403078549,31,1,497643.083,0.994821525969214,992710.811,17042301.846,34.2453880921509
"96","Slovenia","Females","low",54,0.00576699166295955,31,1,495067.728,0.99423300833704,987279.665,16049591.035,32.4178850286015
"97","Slovenia","Females","low",56,0.00650634649478081,31,1,492211.937,0.993493653505219,981225.629,15062311.37,30.5998651952685
"98","Slovenia","Females","low",58,0.00743169632329183,31,1,489013.692,0.992568303676708,974397.973,14081085.741,28.7932497030156
"99","Slovenia","Females","low",60,0.00858913883623031,31,1,485384.281,0.99141086116377,966607.177,13106687.768,27.0009338985337
"100","Slovenia","Females","low",62,0.0100390698728538,31,1,481222.896,0.989960930127146,957624.487,12140080.591,25.225672980755
"101","Slovenia","Females","low",64,0.0118607449152351,31,1,476401.591,0.988139255084765,947161.923,11182456.104,23.4707433965976
"102","Slovenia","Females","low",66,0.0141584746352688,31,1,470760.332,0.985841525364731,934861.251,10235294.181,21.7399019978567
"103","Slovenia","Females","low",68,0.0170700489852661,31,1,464100.919,0.982929951014734,920290.544,9300432.93,20.0373514535901
"104","Slovenia","Females","low",70,0.0207782038620683,31,1,456189.625,0.979221796137932,902914.368,8380142.386,18.3673068270667
