"","country","sex","edu","age","qx","nr","ax","lx","px","Lx","Tx","ex"
"86","Belgium","Males","high",96,0.448005440130404,31,1,44701.264,0.551994559869596,69739.429,133863.078,2.93697879287997
"87","Belgium","Males","high",98,0.526574904061081,31,1,25038.165,0.473425095938919,37243.007,64123.649,2.48563516367669
"88","Belgium","Males","high",100,0.610218880085048,31,1,12204.842,0.389781119914952,17240.064,26880.642,2.10414278690741
"89","Belgium","Males","high",102,0.694895554418022,31,1,5035.222,0.305104445581978,6749.172,9640.578,1.78935246411683
"90","Belgium","Males","high",104,0.775258147053702,31,1,1713.95,0.224741852946298,2186.945,2891.406,1.5349684726903
"91","Belgium","Males","high",106,0.845661965442345,31,1,472.995,0.154338034557655,578.999,704.461,1.32881303218675
"92","Belgium","Males","high",108,0.901791265132035,31,1,106.004,0.0982087348679646,125.462,125.462,1.0987853754182
"93","Belgium","Males","high",110,1,31,NA,19.458,0,0,0,0
"94","Belgium","Females","low",50,0.00535615995207353,31,1,5e+05,0.994643840047926,997321.969,17199684.629,34.399369258
"95","Belgium","Females","low",52,0.00603736880627068,31,1,497321.969,0.993962631193729,991640.475,16202362.66,32.5789080057102
"96","Belgium","Females","low",54,0.00686903483050919,31,1,494318.506,0.993130965169491,985240.14,15210722.185,30.7705468384582
"97","Belgium","Females","low",56,0.0078868989902007,31,1,490921.634,0.992113101009799,977973.448,14225482.045,28.9763676624497
"98","Belgium","Females","low",58,0.00913676433433361,31,1,487051.814,0.990863235665666,969657.303,13247508.597,27.1985280238507
"99","Belgium","Females","low",60,0.0106775305435279,31,1,482605.489,0.989322469456472,960063.03,12277851.294,25.4398113713607
"100","Belgium","Females","low",62,0.0125852211613287,31,1,477457.541,0.987414778838671,948910.573,11317788.264,23.7032551523254
"101","Belgium","Females","low",64,0.014958338175022,31,1,471453.032,0.985041661824978,935862.384,10368877.691,21.992350208125
"102","Belgium","Females","low",66,0.0179249901678291,31,1,464409.352,0.982075009832171,920496.387,9433015.307,20.3106787526111
"103","Belgium","Females","low",68,0.0216523833284763,31,1,456087.035,0.978347616671524,902305.833,8512518.92,18.6629706413081
"104","Belgium","Females","low",70,0.026359441338851,31,1,446218.798,0.973640558661149,880685.909,7610213.087,17.0534930393661
"105","Belgium","Females","low",72,0.032333524218702,31,1,434467.111,0.967666475781298,854893.572,6729527.178,15.48759848726
"106","Belgium","Females","low",74,0.0399524208150423,31,1,420426.461,0.960047579184958,824069.123,5874633.606,13.9712943881396
"107","Belgium","Females","low",76,0.0497129234205679,31,1,403642.662,0.950287076579432,787241.384,5050564.483,12.5105150734789
"108","Belgium","Females","low",78,0.0622671927807584,31,1,383598.722,0.937732807219242,743328.761,4263323.099,11.1118393454774
"109","Belgium","Females","low",80,0.0784674434805622,31,1,359730.039,0.921532556519438,691265.423,3519994.338,9.78270090576559
"110","Belgium","Females","low",82,0.0994175393017274,31,1,331535.384,0.900582460698273,630144.309,2828728.915,8.52960850190536
"111","Belgium","Females","low",84,0.126525598640139,31,1,298608.925,0.873474401359861,559475.736,2198584.606,7.35998353432707
"112","Belgium","Females","low",86,0.16154241285317,31,1,260866.811,0.83845758714683,479646.16,1639108.87,6.2803603555224
"113","Belgium","Females","low",88,0.206552831451703,31,1,218779.349,0.793447168548297,392432.041,1159462.71,5.29642751319433
"114","Belgium","Females","low",90,0.263856897054472,31,1,173652.692,0.736143102945528,301547.792,767030.669,4.41314223237156
"115","Belgium","Females","low",92,0.335632696314743,31,1,127895.1,0.664367303685257,212943.614,465482.877,3.63430289581291
"116","Belgium","Females","low",94,0.423226532083677,31,1,85048.514,0.576773467916323,134208.611,252539.263,2.96141490683175
"117","Belgium","Females","low",96,0.525925414349527,31,1,49160.097,0.474074585650474,72582.456,118330.652,2.39442971284047
"118","Belgium","Females","low",98,0.639281858980295,31,1,23422.359,0.360718141019705,31997.288,45748.196,1.93323464025362
"119","Belgium","Females","low",100,0.753720299866518,31,1,8574.929,0.246279700133482,10775.059,13750.908,1.57378111754418
"120","Belgium","Females","low",102,0.855252286845361,31,1,2200.13,0.144747713154639,2554.637,2975.849,1.31230511529458
"121","Belgium","Females","low",104,0.930403926141874,31,1,354.507,0.0695960738581258,386.428,421.212,1.14283073587221
"122","Belgium","Females","low",106,0.974068756418623,31,1,31.921,0.0259312435813766,33.338,34.784,1.04914853563612
"123","Belgium","Females","low",108,0.992839481269298,31,1,1.417,0.00716051873070166,1.446,1.446,1.01769232497895
"124","Belgium","Females","low",110,1,31,NA,0.029,0,0,0,0
"125","Belgium","Females","medium",50,0.00453120057146376,31,1,5e+05,0.995468799428536,997733.211,17885383.709,35.770767418
"126","Belgium","Females","medium",52,0.00510879071495773,31,1,497733.211,0.994891209285042,992922.525,16887650.498,33.9287545212791
"127","Belgium","Females","medium",54,0.00581407136824,31,1,495189.314,0.99418592863176,987499.818,15894727.973,32.0975868596521
"128","Belgium","Females","medium",56,0.0066774360790101,31,1,492310.504,0.99332256392099,981336.187,14907228.155,30.2791225783945
"129","Belgium","Females","medium",58,0.00773785512364586,31,1,489025.683,0.992262144876354,974267.067,13925891.968,28.4754887968345
"130","Belgium","Females","medium",60,0.00904547333850633,31,1,485241.384,0.990954526661494,966094.607,12951624.901,26.6894464617528
"131","Belgium","Females","medium",62,0.0106650641518389,31,1,480853.223,0.989334935848161,956579.535,11985530.294,24.9235385121218
"132","Belgium","Females","medium",64,0.0126806327571862,31,1,475726.312,0.987319367242814,945422.99,11028950.759,23.1809705605254
"133","Belgium","Females","medium",66,0.0152015621598128,31,1,469696.678,0.984798437840187,932254.048,10083527.769,21.4652576321664
"134","Belgium","Females","medium",68,0.0183708277698191,31,1,462557.37,0.981629172230181,916626.051,9151273.721,19.7805856709995
"135","Belgium","Females","medium",70,0.0223759744495936,31,1,454068.681,0.977624025550406,897985.088,8234647.67,18.1310470113763
"136","Belgium","Females","medium",72,0.0274637548971637,31,1,443916.407,0.972536245102836,875650.508,7336662.582,16.5220914703811
"137","Belgium","Females","medium",74,0.0339595575171901,31,1,431734.101,0.96604044248281,848828.149,6461012.074,14.959226229662
