"","country","sex","edu","age","qx","nr","ax","lx","px","Lx","Tx","ex"
"72","Austria","Males","high",68,0.0275104479800169,31,1,444774.239,0.972489552019983,877325.963,8500294.303,19.10400667977
"73","Austria","Males","high",70,0.0328089265609387,31,1,432551.724,0.967191073439061,850929.571,7622968.34,17.6142530898133
"74","Austria","Males","high",72,0.0391784663525201,31,1,418377.847,0.96082153364748,820392.235,6772038.769,16.1756324675934
"75","Austria","Males","high",74,0.0468362555965577,31,1,402014.388,0.953163744403442,785239.169,5951646.534,14.7917147726445
"76","Austria","Males","high",76,0.0560420032583117,31,1,383224.781,0.943957996741688,745025.706,5166407.365,13.4662011866535
"77","Austria","Males","high",78,0.0671050806492162,31,1,361800.925,0.932894919350784,699391.087,4421381.659,12.2026443406145
"78","Austria","Males","high",80,0.0803920396374213,31,1,337590.162,0.919607960362579,648147.983,3721990.572,11.0043775393283
"79","Austria","Males","high",82,0.0963338870724574,31,1,310557.821,0.903666112927543,591330.283,3073842.589,9.8736998875285
"80","Austria","Males","high",84,0.115431953315153,31,1,280772.462,0.884568046684847,529325.067,2482512.306,8.8137999879014
"81","Austria","Males","high",86,0.138260323031007,31,1,248552.605,0.861739676968993,462970.416,1953187.239,7.82575324172066
"82","Austria","Males","high",88,0.165461452437304,31,1,214417.811,0.834538547562696,393644.778,1490216.823,6.91178462431176
"83","Austria","Males","high",90,0.197729622909919,31,1,179226.967,0.802270377090081,323378.518,1096572.045,6.07233034104258
"84","Austria","Males","high",92,0.235774199895702,31,1,144151.551,0.764225800104298,254768.574,773193.527,5.30703500861554
"85","Austria","Males","high",94,0.280251521852394,31,1,110617.023,0.719748478147606,190780.004,518424.953,4.61484591351886
"86","Austria","Males","high",96,0.331651737614116,31,1,80162.981,0.668348262385884,134390.534,327644.949,3.99424456560229
"87","Austria","Males","high",98,0.390128005468254,31,1,54227.553,0.609871994531746,88029.039,193254.415,3.44203244458954
"88","Austria","Males","high",100,0.455266351497077,31,1,33801.486,0.544733648502923,52976.681,105225.376,2.95391924566349
"89","Austria","Males","high",102,0.525824911104932,31,1,19175.195,0.474175088895068,28976.773,52248.695,2.52230580522376
"90","Austria","Males","high",104,0.599529217262212,31,1,9801.578,0.400470782737788,14304.777,23271.922,2.13358751529352
"91","Austria","Males","high",106,0.67308240767994,31,1,4503.199,0.32691759232006,6374.733,8967.145,1.75079241421293
"92","Austria","Males","high",108,0.742568767672556,31,1,1871.534,0.257431232327444,2592.412,2592.412,1.25755102676537
"93","Austria","Males","high",110,1,31,NA,720.878,0,0,0,0
"94","Austria","Females","low",50,0.00504456495130144,31,1,5e+05,0.994955435048699,997477.026,17332102.236,34.664204472
"95","Austria","Females","low",52,0.00577572526782501,31,1,497477.026,0.994224274732175,992081.658,16334625.21,32.8344304319345
"96","Austria","Females","low",54,0.00666561438958918,31,1,494604.632,0.993334385610411,985913.234,15342543.552,31.0189226859734
"97","Austria","Females","low",56,0.00775133876926657,31,1,491308.602,0.992248661230733,978812.049,14356630.318,29.2200200179536
"98","Austria","Females","low",58,0.00907982237228562,31,1,487503.447,0.990920177627714,970584.13,13377818.269,27.4400789677954
"99","Austria","Females","low",60,0.010710547178017,31,1,483080.683,0.989289452821983,960994.701,12407234.139,25.6819970423772
"100","Austria","Females","low",62,0.0127191041325111,31,1,477914.018,0.987280895867489,949755.778,11446239.438,23.9487207912594
"101","Austria","Females","low",64,0.0152017964219374,31,1,471841.76,0.984798203578063,936521.875,10496483.66,22.243957732278
"102","Austria","Females","low",66,0.0182816054925712,31,1,464680.115,0.981718394507429,920872.527,9559961.785,20.5712584858316
"103","Austria","Females","low",68,0.0221159129225629,31,1,456192.412,0.977884087077437,902305.272,8639089.258,18.9352557106479
"104","Austria","Females","low",70,0.0269064655570911,31,1,446112.86,0.973093534442909,880239.447,7736783.986,17.340303870861
"105","Austria","Females","low",72,0.0329121678883709,31,1,434126.587,0.967087832111629,853978.451,6856544.539,15.7912185296278
"106","Austria","Females","low",74,0.0404653610591183,31,1,419851.864,0.959534638940882,822733.122,6002566.088,14.2937995818946
"107","Austria","Females","low",76,0.049992251174317,31,1,402881.258,0.950007748825683,785649.007,5179832.966,12.8534095636261
"108","Austria","Females","low",78,0.062037978138729,31,1,382767.749,0.937962021861271,741819.636,4394183.959,11.4758892367384
"109","Austria","Females","low",80,0.0772962730092741,31,1,359051.887,0.922703726990726,690394.658,3652364.323,10.1674692585156
"110","Austria","Females","low",82,0.096642374530234,31,1,331342.771,0.903357625469766,630722.268,2961969.665,8.93383057641168
"111","Austria","Females","low",84,0.121165227016388,31,1,299379.497,0.878834772983612,562550.888,2331247.397,7.78074288223163
"112","Austria","Females","low",86,0.152189907673275,31,1,263171.391,0.847810092326725,486380.804,1768696.509,6.71368047796825
"113","Austria","Females","low",88,0.191272152671693,31,1,223209.413,0.808727847328307,403836.588,1282315.705,5.73678208322979
"114","Austria","Females","low",90,0.240131854771858,31,1,180627.175,0.759868145228142,318011.954,878479.117,4.85368950443797
"115","Austria","Females","low",92,0.300470502136278,31,1,137384.779,0.699529497863722,233657.172,560467.163,4.06686812291189
"116","Austria","Females","low",94,0.373592825873876,31,1,96272.393,0.626407174126124,156786.175,326809.991,3.37707365407942
"117","Austria","Females","low",96,0.459745068816761,31,1,60513.782,0.540254931183239,93458.683,170023.816,2.78402813705107
"118","Austria","Females","low",98,0.557145496481341,31,1,32944.901,0.442854503518659,47799.838,76565.133,2.28573589301514
"119","Austria","Females","low",100,0.660919199028883,31,1,14854.937,0.339080800971117,20122.747,28765.295,1.88033756698588
"120","Austria","Females","low",102,0.762641164944497,31,1,5267.81,0.237358835055503,6657.876,8642.548,1.56247776765434
"121","Austria","Females","low",104,0.851690189217127,31,1,1390.066,0.148309810782873,1651.415,1984.672,1.32761389804195
"122","Austria","Females","low",106,0.919088746306661,31,1,261.349,0.0809112536933393,295.687,333.257,1.16628987511047
"123","Austria","Females","low",108,0.961956601332766,31,1,34.338,0.038043398667234,37.57,37.57,1.04069459428832
